,victim_race,victim_age,victim_sex,city,state,lat,lon,disposition,reported_date_fixed
23558,Black,18,Male,Indianapolis,IN,39.85870084,-86.05211745,Closed by arrest,2010-05-10
23559,Black,51,Male,Indianapolis,IN,39.81959602,-86.15447607,Closed by arrest,2010-05-13
23560,Black,50,Male,Indianapolis,IN,39.83597194,-86.14305361,Open/No arrest,2010-05-14
23561,Black,25,Male,Indianapolis,IN,39.83283552,-86.12760546,Open/No arrest,2010-05-14
23562,Black,21,Male,Indianapolis,IN,39.83340135,-86.04599353,Closed by arrest,2010-05-16
23563,Black,15,Female,Indianapolis,IN,39.85514136,-86.08671184,Closed by arrest,2010-06-10
23564,Black,46,Male,Indianapolis,IN,39.79341703,-86.18749213,Open/No arrest,2010-05-29
23565,White,33,Male,Indianapolis,IN,39.75819302,-86.09967087,Open/No arrest,2010-05-31
23566,White,45,Male,Indianapolis,IN,39.74397868,-86.15907187,Closed by arrest,2010-03-14
23567,Black,28,Male,Indianapolis,IN,39.82483854,-86.05185905,Open/No arrest,2010-06-18
23568,Hispanic,17,Male,Indianapolis,IN,39.70462242,-86.15540745,Closed by arrest,2010-06-26
23569,Black,26,Male,Indianapolis,IN,39.8342341,-86.14240926,Closed by arrest,2010-07-03
23570,Black,33,Male,Indianapolis,IN,39.79834381,-86.14471731,Closed by arrest,2010-07-12
23571,Black,26,Male,Indianapolis,IN,39.83929333,-86.06495724,Closed by arrest,2010-07-20
23572,White,31,Male,Indianapolis,IN,39.72968631,-86.16164288,Closed by arrest,2010-07-21
23573,White,50,Male,Indianapolis,IN,39.78752698,-86.09940249,Closed by arrest,2010-07-25
23574,White,60,Male,Indianapolis,IN,39.74884548,-86.1611463,Closed by arrest,2010-07-25
23575,Black,37,Female,Indianapolis,IN,39.81306006,-86.18444213,Closed by arrest,2010-08-03
23576,Black,54,Male,Indianapolis,IN,39.81306006,-86.18444213,Closed by arrest,2010-08-03
23577,White,27,Male,Indianapolis,IN,39.73516837,-86.11466728,Closed by arrest,2010-08-22
23578,White,43,Male,Indianapolis,IN,39.78129353,-86.11950974,Closed by arrest,2010-09-02
23579,Black,32,Male,Indianapolis,IN,39.80124483,-86.06153507,Open/No arrest,2010-08-23
23580,Black,26,Female,Indianapolis,IN,39.81031943,-86.18712361,Closed without arrest,2010-08-26
23581,White,20,Female,Indianapolis,IN,39.797063,-86.00553379,Open/No arrest,2010-09-15
23582,White,2,Male,Indianapolis,IN,39.797063,-86.00553379,Open/No arrest,2010-09-16
23583,Black,38,Male,Indianapolis,IN,39.81168596,-86.09429449,Open/No arrest,2010-09-16
23584,White,48,Male,Indianapolis,IN,39.75765067,-86.17806976,Closed by arrest,2010-09-17
23585,White,31,Male,Indianapolis,IN,39.7846788,-86.09465412,Closed by arrest,2010-09-21
23586,Black,20,Male,Indianapolis,IN,39.82338682,-86.10267964,Open/No arrest,2010-09-27
23587,Black,31,Male,Indianapolis,IN,39.80738642,-86.17662883,Closed without arrest,2010-09-30
23588,Black,17,Male,Indianapolis,IN,39.87539341,-86.2024042,Closed by arrest,2010-10-02
23589,Black,29,Male,Indianapolis,IN,39.83919761,-86.14379862,Open/No arrest,2010-10-03
23590,Black,39,Male,Indianapolis,IN,39.77786327,-86.21623572,Closed by arrest,2010-10-07
23591,Black,22,Male,Indianapolis,IN,39.81809423,-86.12289876,Open/No arrest,2010-10-07
23592,White,63,Male,Indianapolis,IN,39.7318202,-86.11116618,Open/No arrest,2010-10-07
23593,Black,29,Female,Indianapolis,IN,39.76176733,-86.06626292,Closed by arrest,2010-10-16
23594,Hispanic,18,Male,Indianapolis,IN,39.77778985,-86.13872022,Closed by arrest,2010-10-23
23595,Black,24,Male,Indianapolis,IN,39.79077105,-86.0738929,Closed by arrest,2010-10-30
23596,Black,48,Male,Indianapolis,IN,39.74902035,-86.10545858,Closed by arrest,2010-11-01
23597,Black,35,Male,Indianapolis,IN,39.79501457,-86.16158037,Closed without arrest,2011-06-08
23598,White,31,Female,Indianapolis,IN,39.73658399,-86.04947751,Closed by arrest,2010-12-02
23599,Black,48,Male,Indianapolis,IN,39.80069809,-86.17803437,Open/No arrest,2010-12-06
23600,Black,2,Female,Indianapolis,IN,39.76897758,-86.12734325,Closed by arrest,2010-12-07
23601,Black,27,Male,Indianapolis,IN,39.81487472,-86.04023768,Open/No arrest,2010-12-08
23602,Black,46,Male,Indianapolis,IN,39.81259711,-86.10585704,Open/No arrest,2010-12-09
23603,Black,25,Male,Indianapolis,IN,39.76248094,-86.1185025,Closed by arrest,2010-12-09
23604,Black,24,Female,Indianapolis,IN,39.76248094,-86.1185025,Closed by arrest,2010-12-09
23605,White,44,Female,Indianapolis,IN,39.69772063,-86.11332035,Closed without arrest,2010-12-12
23606,White,32,Female,Indianapolis,IN,39.75270936,-86.0909195,Closed by arrest,2010-12-13
23607,White,20,Male,Indianapolis,IN,39.80058871,-85.98978585,Closed by arrest,2010-12-16
23608,Black,22,Male,Indianapolis,IN,39.88484644,-86.20979167,Closed by arrest,2010-05-02
23609,Black,20,Male,Indianapolis,IN,39.8053532,-86.16514873,Closed by arrest,2011-01-01
23610,Black,23,Male,Indianapolis,IN,39.77869538,-86.11992469,Open/No arrest,2011-01-02
23611,Asian,0,Female,Indianapolis,IN,39.91284885,-86.07765659,Closed by arrest,2011-01-03
23612,White,50,Male,Indianapolis,IN,39.76613531,-86.20414889,Closed by arrest,2011-01-05
23613,White,45,Male,Indianapolis,IN,39.76613531,-86.20414889,Closed by arrest,2011-01-05
23614,White,21,Male,Indianapolis,IN,39.79194323,-86.1223671,Closed by arrest,2011-01-12
23615,White,38,Male,Indianapolis,IN,39.7544919,-86.25259065,Closed by arrest,2011-01-28
23616,Black,46,Male,Indianapolis,IN,39.83391313,-86.12647108,Open/No arrest,2011-01-18
23617,Hispanic,0,Female,Indianapolis,IN,39.9225837,-86.1869253,Closed by arrest,2011-01-18
23618,White,29,Male,Indianapolis,IN,39.81810867,-86.11839755,Closed by arrest,2011-01-26
23619,Black,17,Female,Indianapolis,IN,39.82012643,-86.23118383,Closed by arrest,2011-01-26
23620,Black,38,Male,Indianapolis,IN,39.82940643,-86.12333463,Closed by arrest,2011-01-30
23621,White,56,Female,Indianapolis,IN,39.83310426,-86.2658843,Closed by arrest,2011-02-12
23622,Black,19,Male,Indianapolis,IN,39.76330987,-86.15819477,Open/No arrest,2011-02-12
23623,Hispanic,17,Male,Indianapolis,IN,39.66267145,-86.1340554,Closed by arrest,2011-02-13
23624,Black,36,Male,Indianapolis,IN,39.82359058,-86.15680726,Closed by arrest,2011-02-14
23625,Black,45,Male,Indianapolis,IN,39.81145862,-86.10423414,Closed by arrest,2011-02-19
23626,Black,19,Male,Indianapolis,IN,39.78443084,-86.21065123,Open/No arrest,2011-03-07
23627,Black,16,Male,Indianapolis,IN,39.78443084,-86.21065123,Open/No arrest,2011-03-07
23628,Hispanic,27,Male,Indianapolis,IN,39.8202874,-86.27028096,Open/No arrest,2011-03-14
23629,Black,0,Male,Indianapolis,IN,39.91193005,-86.05265844,Closed by arrest,2011-03-14
23630,Black,28,Male,Indianapolis,IN,39.8220619,-86.27029854,Closed by arrest,2011-03-21
23631,Black,20,Male,Indianapolis,IN,39.8110922,-86.1808501,Closed by arrest,2011-03-23
23632,White,30,Male,Indianapolis,IN,39.75575788,-86.14155177,Closed by arrest,2011-03-26
23633,White,35,Female,Indianapolis,IN,39.77593101,-86.29504184,Closed by arrest,2011-03-31
23634,Black,52,Male,Indianapolis,IN,39.78875018,-86.14471752,Open/No arrest,2011-04-07
23635,White,59,Male,Indianapolis,IN,39.77674838,-86.12694988,Closed by arrest,2011-04-07
23636,Black,42,Female,Indianapolis,IN,39.78004985,-86.10233036,Closed by arrest,2011-04-09
23637,White,28,Male,Indianapolis,IN,39.79227239,-86.11823418,Open/No arrest,2011-04-13
23638,Black,21,Female,Indianapolis,IN,39.90227175,-86.18949762,Closed by arrest,2011-04-18
23639,Black,35,Male,Indianapolis,IN,39.77049264,-86.10092874,Open/No arrest,2011-04-18
23640,White,33,Male,Indianapolis,IN,39.77049264,-86.10092874,Open/No arrest,2011-04-18
23641,White,50,Male,Indianapolis,IN,39.72664762,-86.00854404,Closed by arrest,2011-04-19
23642,Black,61,Male,Indianapolis,IN,39.76989762,-86.15872904,Closed by arrest,2011-04-20
23643,Black,27,Male,Indianapolis,IN,39.83066731,-86.16486335,Closed by arrest,2011-04-22
23644,Black,15,Male,Indianapolis,IN,39.80691383,-86.1057785,Open/No arrest,2011-04-24
23645,Hispanic,34,Female,Indianapolis,IN,39.78374538,-86.26019294,Closed without arrest,2011-04-29
23646,Black,21,Male,Indianapolis,IN,39.83184605,-86.11038522,Closed by arrest,2011-05-01
23647,White,41,Female,Indianapolis,IN,39.75092801,-86.13227444,Closed by arrest,2011-05-01
23648,White,27,Male,Indianapolis,IN,39.77213294,-86.09499805,Open/No arrest,2011-05-07
23649,White,63,Female,Indianapolis,IN,39.75209095,-86.13062871,Closed by arrest,2011-05-10
23650,White,42,Male,Indianapolis,IN,39.75209095,-86.13062871,Closed by arrest,2011-05-12
23651,Black,26,Male,Indianapolis,IN,39.82956986,-85.9649556,Open/No arrest,2011-05-17
23652,Black,48,Male,Indianapolis,IN,39.82763528,-86.0075746,Closed by arrest,2011-05-20
23653,Hispanic,18,Male,Indianapolis,IN,39.79792631,-86.21882847,Closed by arrest,2011-05-28
23654,Black,35,Male,Indianapolis,IN,39.72384557,-86.12082153,Closed by arrest,2011-06-03
23655,Black,61,Male,Indianapolis,IN,39.81263077,-85.98630756,Closed by arrest,2011-06-05
23656,Black,24,Male,Indianapolis,IN,39.81634326,-86.14737973,Open/No arrest,2011-06-05
23657,Black,23,Male,Indianapolis,IN,39.83481669,-86.00213164,Closed by arrest,2011-06-10
23658,Black,56,Male,Indianapolis,IN,39.78461124,-86.20391014,Open/No arrest,2011-06-20
23659,Black,47,Male,Indianapolis,IN,39.80858241,-86.17816675,Open/No arrest,2011-06-24
23660,Black,38,Male,Indianapolis,IN,39.82821354,-86.26811372,Open/No arrest,2011-06-29
23661,White,48,Male,Indianapolis,IN,39.80455019,-86.22656355,Open/No arrest,2011-07-05
23662,Black,19,Male,Indianapolis,IN,39.8360781,-86.00170146,Closed by arrest,2011-07-06
23663,Black,48,Male,Indianapolis,IN,39.81146704,-86.16327502,Closed by arrest,2011-07-15
23664,Black,34,Male,Indianapolis,IN,39.88308778,-86.19930205,Open/No arrest,2011-07-26
23665,Black,16,Male,Indianapolis,IN,39.77491381,-86.04053793,Closed by arrest,2011-07-29
23666,Black,33,Male,Indianapolis,IN,39.83889338,-86.13243692,Closed by arrest,2011-07-30
23667,Black,41,Male,Indianapolis,IN,39.82005989,-86.09252711,Open/No arrest,2011-08-02
23668,Hispanic,30,Male,Indianapolis,IN,39.83599521,-86.27492968,Open/No arrest,2011-08-07
23669,White,48,Female,Indianapolis,IN,39.75539736,-86.19821409,Open/No arrest,2011-08-08
23670,White,37,Female,Indianapolis,IN,39.74435744,-86.13044446,Closed by arrest,2011-08-12
23671,White,33,Female,Indianapolis,IN,39.74435744,-86.13044446,Closed by arrest,2011-08-12
23672,Black,35,Male,Indianapolis,IN,39.83320934,-86.1411121,Open/No arrest,2011-08-12
23673,Black,20,Male,Indianapolis,IN,39.83235355,-85.98890209,Closed by arrest,2011-08-15
23674,Black,0,Male,Indianapolis,IN,39.79909853,-85.99347652,Closed by arrest,2011-08-19
23675,Black,27,Male,Indianapolis,IN,39.77491381,-86.04053793,Open/No arrest,2011-08-20
23676,Black,22,Male,Indianapolis,IN,39.77491381,-86.04053793,Open/No arrest,2011-08-20
23677,Black,22,Male,Indianapolis,IN,39.78663058,-86.066123,Open/No arrest,2011-08-21
23678,White,25,Female,Indianapolis,IN,39.75481011,-86.24400426,Closed by arrest,2011-08-21
23679,Black,34,Male,Indianapolis,IN,39.80944795,-86.14965608,Open/No arrest,2011-08-24
23680,Black,19,Male,Indianapolis,IN,39.80878441,-86.00170888,Closed by arrest,2011-08-25
23681,Black,55,Male,Indianapolis,IN,39.74165682,-86.10652515,Open/No arrest,2011-09-02
23682,Black,26,Male,Indianapolis,IN,39.8073333,-86.18155087,Open/No arrest,2011-09-03
23683,Black,20,Male,Indianapolis,IN,39.81820358,-86.12286723,Closed without arrest,2011-09-03
23684,White,37,Male,Indianapolis,IN,39.80861287,-86.04563341,Open/No arrest,2011-09-11
23685,Other,31,Male,Indianapolis,IN,39.69406923,-86.14884392,Closed by arrest,2011-09-15
23686,White,39,Female,Indianapolis,IN,39.75998162,-86.25029489,Closed without arrest,2011-09-17
23687,Black,50,Female,Indianapolis,IN,39.81094478,-86.08995766,Closed by arrest,2011-10-09
23688,Black,19,Male,Indianapolis,IN,39.81447611,-86.12279911,Open/No arrest,2011-10-16
23689,Black,29,Male,Indianapolis,IN,39.81265078,-86.22746821,Closed by arrest,2011-10-28
23690,Black,30,Male,Indianapolis,IN,39.83122737,-86.27133593,Open/No arrest,2011-10-29
23691,Black,55,Female,Indianapolis,IN,39.83001507,-86.00632975,Closed by arrest,2011-11-06
23692,Black,27,Male,Indianapolis,IN,39.81589913,-86.14619034,Open/No arrest,2011-11-08
23693,White,46,Male,Indianapolis,IN,39.76871467,-86.12093839,Closed without arrest,2011-11-09
23694,Black,30,Male,Indianapolis,IN,39.76871467,-86.12093839,Closed without arrest,2011-11-09
23695,Black,37,Male,Indianapolis,IN,39.80905823,-86.14965205,Open/No arrest,2011-11-24
23696,Black,26,Male,Indianapolis,IN,39.82350475,-86.2698544,Open/No arrest,2011-12-01
23697,Black,35,Male,Indianapolis,IN,39.78139756,-86.11093026,Closed by arrest,2011-12-11
23698,Black,23,Male,Indianapolis,IN,39.82296055,-86.16158786,Open/No arrest,2011-12-11
23699,Black,37,Male,Indianapolis,IN,39.82296055,-86.16158786,Open/No arrest,2011-12-11
23700,Black,76,Female,Indianapolis,IN,39.82388397,-86.12462741,Open/No arrest,2011-12-12
23701,Black,34,Male,Indianapolis,IN,39.80326073,-86.27936739,Closed without arrest,2011-12-16
23702,Black,24,Male,Indianapolis,IN,39.84563876,-86.24569949,Closed by arrest,2012-01-04
23703,Black,28,Male,Indianapolis,IN,39.8002743,-86.21094061,Open/No arrest,2011-12-28
23704,Black,32,Male,Indianapolis,IN,39.81026638,-86.15326888,Open/No arrest,2011-12-30
23705,Black,28,Male,Indianapolis,IN,39.82587459,-86.02526074,Closed by arrest,2012-01-01
23706,Black,21,Female,Indianapolis,IN,39.76798803,-86.26115899,Closed by arrest,2012-01-02
23707,Black,42,Male,Indianapolis,IN,39.89779345,-86.19748493,Open/No arrest,2012-01-03
23708,Black,42,Male,Indianapolis,IN,39.79369144,-86.12977745,Closed by arrest,2012-01-06
23709,Black,36,Male,Indianapolis,IN,39.80731845,-86.17627033,Open/No arrest,2012-01-16
23710,White,1,Male,Indianapolis,IN,39.90701149,-86.08818109,Closed by arrest,2012-01-18
23711,White,41,Female,Indianapolis,IN,39.77186944,-86.23215035,Closed by arrest,2012-01-18
23712,Black,23,Male,Indianapolis,IN,39.79676653,-86.18402683,Closed by arrest,2013-02-03
23713,White,42,Female,Indianapolis,IN,39.74577057,-86.24795407,Closed by arrest,2012-01-24
23714,White,20,Male,Indianapolis,IN,39.78855656,-86.22345583,Closed by arrest,2012-02-05
23715,Black,38,Male,Indianapolis,IN,39.81218972,-86.13996023,Open/No arrest,2012-02-08
23716,White,50,Male,Indianapolis,IN,39.90322743,-85.97944563,Closed without arrest,2012-02-12
23717,Black,27,Male,Indianapolis,IN,39.79912584,-86.16027005,Open/No arrest,2012-02-12
23718,Asian,29,Male,Indianapolis,IN,39.64749586,-86.14735897,Closed without arrest,2012-02-26
23719,Hispanic,42,Female,Indianapolis,IN,39.73952329,-86.18714735,Closed without arrest,2012-02-27
23720,Black,31,Male,Indianapolis,IN,39.85831971,-86.18896166,Closed by arrest,2012-03-09
23721,Black,20,Male,Indianapolis,IN,39.80129532,-86.14481874,Closed without arrest,2012-03-09
23722,White,31,Male,Indianapolis,IN,39.74307196,-86.12835496,Closed by arrest,2012-03-13
23723,White,56,Male,Indianapolis,IN,39.77727069,-86.08751128,Closed by arrest,2012-03-17
23724,Black,34,Male,Indianapolis,IN,39.83028555,-86.00805554,Open/No arrest,2012-03-21
23725,Black,24,Male,Indianapolis,IN,39.81509331,-86.12960131,Closed by arrest,2012-03-24
23726,Black,32,Male,Indianapolis,IN,39.78343572,-86.21570319,Closed by arrest,2012-03-30
23727,Black,30,Male,Indianapolis,IN,39.80655707,-86.16800038,Open/No arrest,2012-04-08
23728,Black,23,Female,Indianapolis,IN,39.82433217,-86.07310314,Closed by arrest,2012-04-17
23729,Black,4,Male,Indianapolis,IN,39.80773306,-86.06992704,Closed by arrest,2012-05-05
23730,Black,43,Male,Indianapolis,IN,39.80880271,-86.22841823,Open/No arrest,2012-05-08
23731,Black,25,Male,Indianapolis,IN,39.78931426,-86.12376129,Closed by arrest,2012-05-10
23732,Black,25,Female,Indianapolis,IN,39.81426623,-86.15091211,Closed by arrest,2012-05-11
23733,White,29,Male,Indianapolis,IN,39.66512866,-86.1156695,Closed by arrest,2012-05-19
23734,Black,41,Male,Indianapolis,IN,39.81658728,-86.24240255,Open/No arrest,2012-05-20
23735,White,2,Male,Indianapolis,IN,39.64926645,-86.30887732,Closed by arrest,2012-05-27
23736,White,46,Male,Indianapolis,IN,39.77095117,-86.11169225,Closed by arrest,2012-05-25
23737,White,45,Female,Indianapolis,IN,39.86620216,-86.09813894,Closed without arrest,2012-05-30
23738,White,40,Female,Indianapolis,IN,39.74867989,-86.25506445,Closed without arrest,2012-06-06
23739,Black,38,Male,Indianapolis,IN,39.81626104,-86.15683248,Closed by arrest,2012-06-07
23740,Black,21,Male,Indianapolis,IN,39.8240009,-86.24019735,Open/No arrest,2012-06-17
23741,Black,24,Male,Indianapolis,IN,39.8240009,-86.24019735,Open/No arrest,2012-06-17
23742,Black,27,Male,Indianapolis,IN,39.74425057,-86.13205287,Open/No arrest,2012-06-18
23743,White,30,Male,Indianapolis,IN,39.79246235,-86.09003503,Open/No arrest,2012-06-22
23744,Black,56,Male,Indianapolis,IN,39.88195194,-86.20446552,Open/No arrest,2012-06-22
23745,Black,16,Male,Indianapolis,IN,39.80979294,-86.1344772,Closed by arrest,2012-06-25
23746,Black,48,Male,Indianapolis,IN,39.7929764,-86.11568277,Open/No arrest,2012-06-28
23747,Black,56,Male,Indianapolis,IN,39.83341992,-86.00561285,Closed by arrest,2012-06-30
23748,Black,21,Male,Indianapolis,IN,39.81012054,-86.15910268,Closed by arrest,2012-07-01
23749,Black,22,Female,Indianapolis,IN,39.79382598,-86.29209863,Closed by arrest,2012-07-03
23750,Black,31,Male,Indianapolis,IN,39.78421626,-86.20955504,Open/No arrest,2012-07-15
23751,Black,36,Male,Indianapolis,IN,39.85132255,-86.08726189,Closed without arrest,2012-07-28
23752,White,33,Male,Indianapolis,IN,39.78142238,-86.09138778,Closed without arrest,2012-08-10
23753,Black,34,Male,Indianapolis,IN,39.82855446,-86.08370303,Closed by arrest,2012-08-03
23754,Black,24,Male,Indianapolis,IN,39.79643602,-85.96303689,Closed by arrest,2012-08-03
23755,Black,13,Male,Indianapolis,IN,39.77027227,-86.09971989,Closed by arrest,2012-08-08
23756,Black,56,Male,Indianapolis,IN,39.8029533,-86.18795376,Closed by arrest,2012-11-04
23757,Black,22,Female,Indianapolis,IN,39.8186656,-86.14351663,Closed by arrest,2012-08-12
23758,Black,50,Male,Indianapolis,IN,39.79847219,-86.13427957,Closed by arrest,2012-08-12
23759,White,3,Female,Indianapolis,IN,39.82547036,-85.97910338,Closed by arrest,2012-08-22
23760,Hispanic,39,Male,Indianapolis,IN,39.80747547,-86.09634516,Closed without arrest,2012-08-22
23761,Hispanic,40,Male,Indianapolis,IN,39.80747547,-86.09634516,Closed without arrest,2012-08-22
23762,Black,25,Male,Indianapolis,IN,39.77204491,-86.10497895,Open/No arrest,2012-08-28
23763,Black,31,Male,Indianapolis,IN,39.77473827,-86.10181605,Closed by arrest,2012-08-26
23764,White,22,Male,Indianapolis,IN,39.78979154,-86.07680589,Open/No arrest,2012-08-29
23765,Black,26,Male,Indianapolis,IN,39.79714541,-86.22019962,Closed by arrest,2012-08-30
23766,Black,51,Male,Indianapolis,IN,39.82559719,-86.14105274,Closed by arrest,2012-09-01
23767,Black,20,Male,Indianapolis,IN,39.8233514,-86.11509646,Open/No arrest,2012-09-04
23768,Black,29,Male,Indianapolis,IN,39.81991784,-86.27218887,Closed by arrest,2012-09-07
23769,Black,40,Male,Indianapolis,IN,39.81157941,-86.1003912,Open/No arrest,2012-09-11
23770,Black,41,Male,Indianapolis,IN,39.79646134,-86.04553786,Open/No arrest,2012-09-13
23771,White,50,Male,Indianapolis,IN,39.79183141,-86.21988926,Closed by arrest,2012-09-23
